GeoID,Date,1 to 4 years,5 to 9 years,10 to 14 years,15 to 17 years,18 and 19 years,20 to 24 years,25 to 29 years,30 to 34 years,35 to 39 years,40 to 44 years,45 to 49 years,50 to 54 years,55 to 59 years,60 and 61 years,62 to 64 years,65 to 69 years,70 to 74 years,75 to 79 years,80 to 84 years,85 years and over,Same house 1 year ago:,Same house 1 year ago: - 1 to 4 years,Same house 1 year ago: - 5 to 9 years,Same house 1 year ago: - 10 to 14 years,Same house 1 year ago: - 15 to 17 years,Same house 1 year ago: - 18 and 19 years,Same house 1 year ago: - 20 to 24 years,Same house 1 year ago: - 25 to 29 years,Same house 1 year ago: - 30 to 34 years,Same house 1 year ago: - 35 to 39 years,Same house 1 year ago: - 40 to 44 years,Same house 1 year ago: - 45 to 49 years,Same house 1 year ago: - 50 to 54 years,Same house 1 year ago: - 55 to 59 years,Same house 1 year ago: - 60 and 61 years,Same house 1 year ago: - 62 to 64 years,Same house 1 year ago: - 65 to 69 years,Same house 1 year ago: - 70 to 74 years,Same house 1 year ago: - 75 to 79 years,Same house 1 year ago: - 80 to 84 years,Same house 1 year ago: - 85 years and over,Moved within same county:,Moved within same county: - 1 to 4 years,Moved within same county: - 5 to 9 years,Moved within same county: - 10 to 14 years,Moved within same county: - 15 to 17 years,Moved within same county: - 18 and 19 years,Moved within same county: - 20 to 24 years,Moved within same county: - 25 to 29 years,Moved within same county: - 30 to 34 years,Moved within same county: - 35 to 39 years,Moved within same county: - 40 to 44 years,Moved within same county: - 45 to 49 years,Moved within same county: - 50 to 54 years,Moved within same county: - 55 to 59 years,Moved within same county: - 60 and 61 years,Moved within same county: - 62 to 64 years,Moved within same county: - 65 to 69 years,Moved within same county: - 70 to 74 years,Moved within same county: - 75 to 79 years,Moved within same county: - 80 to 84 years,Moved within same county: - 85 years and over,Moved from different county within same state:,Moved from different county within same state: - 1 to 4 years,Moved from different county within same state: - 5 to 9 years,Moved from different county within same state: - 10 to 14 years,Moved from different county within same state: - 15 to 17 years,Moved from different county within same state: - 18 and 19 years,Moved from different county within same state: - 20 to 24 years,Moved from different county within same state: - 25 to 29 years,Moved from different county within same state: - 30 to 34 years,Moved from different county within same state: - 35 to 39 years,Moved from different county within same state: - 40 to 44 years,Moved from different county within same state: - 45 to 49 years,Moved from different county within same state: - 50 to 54 years,Moved from different county within same state: - 55 to 59 years,Moved from different county within same state: - 60 and 61 years,Moved from different county within same state: - 62 to 64 years,Moved from different county within same state: - 65 to 69 years,Moved from different county within same state: - 70 to 74 years,Moved from different county within same state: - 75 to 79 years,Moved from different county within same state: - 80 to 84 years,Moved from different county within same state: - 85 years and over,Moved from different state:,Moved from different state: - 1 to 4 years,Moved from different state: - 5 to 9 years,Moved from different state: - 10 to 14 years,Moved from different state: - 15 to 17 years,Moved from different state: - 18 and 19 years,Moved from different state: - 20 to 24 years,Moved from different state: - 25 to 29 years,Moved from different state: - 30 to 34 years,Moved from different state: - 35 to 39 years,Moved from different state: - 40 to 44 years,Moved from different state: - 45 to 49 years,Moved from different state: - 50 to 54 years,Moved from different state: - 55 to 59 years,Moved from different state: - 60 and 61 years,Moved from different state: - 62 to 64 years,Moved from different state: - 65 to 69 years,Moved from different state: - 70 to 74 years,Moved from different state: - 75 to 79 years,Moved from different state: - 80 to 84 years,Moved from different state: - 85 years and over,Moved from abroad:,Moved from abroad: - 1 to 4 years,Moved from abroad: - 5 to 9 years,Moved from abroad: - 10 to 14 years,Moved from abroad: - 15 to 17 years,Moved from abroad: - 18 and 19 years,Moved from abroad: - 20 to 24 years,Moved from abroad: - 25 to 29 years,Moved from abroad: - 30 to 34 years,Moved from abroad: - 35 to 39 years,Moved from abroad: - 40 to 44 years,Moved from abroad: - 45 to 49 years,Moved from abroad: - 50 to 54 years,Moved from abroad: - 55 to 59 years,Moved from abroad: - 60 and 61 years,Moved from abroad: - 62 to 64 years,Moved from abroad: - 65 to 69 years,Moved from abroad: - 70 to 74 years,Moved from abroad: - 75 to 79 years,Moved from abroad: - 80 to 84 years,Moved from abroad: - 85 years and over
6111,12/31/09,0.0616,0.1881,0.03,0.0696,0.0665,0.0587,0.0663,0.0717,0.0802,0.0747,0.0591,0.0538,0.0375,0.0252,0.057,0.8614,0.0492,0.168,0.0255,0.0529,0.0446,0.0439,0.0568,0.0632,0.0733,0.0679,0.0547,0.0494,0.0353,0.0239,0.0526,0.0882,0.0085,0.0132,0.0027,0.0104,0.0139,0.0091,0.0057,0.0054,0.0049,0.0049,0.0026,0.0027,0.0013,0.0006,0.0023,0.0332,0.0025,0.0034,0.0012,0.0045,0.0066,0.0043,0.0023,0.0011,0.0015,0.0015,0.0011,0.0015,0.0005,0.0003,0.001,0.0122,0.001,0.0025,0.0003,0.0011,0.0012,0.0007,0.0012,0.0014,0.0005,0.0002,0.0005,0.0001,0.0002,0.0003,0.0011,0.005,0.0005,0.001,0.0002,0.0007,0.0002,0.0007,0.0003,0.0007,0,0.0003,0.0001,0.0001,0.0002,0,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6113,12/31/09,0.0586,0.1657,0.0648,0.1488,0.0663,0.0487,0.0607,0.0653,0.0654,0.061,0.0488,0.0477,0.0418,0.0121,0.0442,0.7436,0.0404,0.1338,0.0232,0.0777,0.0415,0.0374,0.0453,0.0558,0.0588,0.0547,0.0438,0.0417,0.0391,0.0114,0.0389,0.1552,0.0136,0.0228,0.0135,0.0527,0.013,0.0051,0.0106,0.0056,0.0043,0.003,0.0028,0.0033,0.0013,0,0.0036,0.0793,0.003,0.0057,0.0269,0.014,0.0087,0.0032,0.0038,0.0023,0.002,0.0025,0.0019,0.0021,0.0011,0.0007,0.0013,0.0158,0.0009,0.0024,0.0011,0.0037,0.0026,0.0023,0.0008,0.0009,0,0.0007,0,0,0.0004,0,0,0.0061,0.0007,0.0009,0,0.0007,0.0006,0.0008,0.0002,0.0006,0.0003,0,0.0003,0.0006,0,0,0.0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6001,12/31/10,0.0549,0.1625,0.029,0.0712,0.0758,0.077,0.0787,0.0733,0.076,0.0723,0.0609,0.0557,0.0347,0.026,0.052,0.8372,0.0436,0.1427,0.0185,0.0487,0.0535,0.0593,0.0638,0.0632,0.0674,0.0639,0.0564,0.0514,0.0327,0.0236,0.0485,0.1056,0.0079,0.0149,0.005,0.0132,0.0129,0.0114,0.0103,0.0068,0.0064,0.006,0.0028,0.0028,0.0011,0.0018,0.0023,0.0357,0.0017,0.0029,0.0045,0.0055,0.0059,0.0044,0.0028,0.0022,0.0015,0.0014,0.0009,0.0007,0.0004,0.0003,0.0007,0.0117,0.0012,0.0006,0.0007,0.002,0.0023,0.0012,0.0007,0.0005,0.0004,0.0005,0.0006,0.0005,0.0002,0.0001,0.0003,0.0098,0.0005,0.0015,0.0003,0.0018,0.0012,0.0007,0.0012,0.0006,0.0003,0.0005,0.0002,0.0003,0.0003,0.0002,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6007,12/31/10,0.0472,0.1521,0.0396,0.1072,0.0692,0.0577,0.0575,0.0516,0.0609,0.068,0.0648,0.0708,0.0389,0.0386,0.0759,0.7653,0.0323,0.1214,0.0202,0.0463,0.0414,0.0392,0.0436,0.0415,0.0518,0.0579,0.0598,0.068,0.0355,0.037,0.0694,0.1819,0.0102,0.0258,0.0088,0.0538,0.0214,0.0122,0.0108,0.0094,0.0072,0.0063,0.004,0.0019,0.0031,0.0016,0.0055,0.0422,0.0041,0.0035,0.0101,0.005,0.0045,0.0058,0.0018,0.0002,0.002,0.0032,0.0004,0.0005,0,0,0.0011,0.0076,0.0006,0.0014,0.0006,0.0014,0.0004,0.0003,0.0014,0.0005,0,0.0001,0.0006,0,0.0003,0,0,0.0031,0,0,0,0.0006,0.0015,0.0002,0,0,0,0.0004,0,0.0004,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6013,12/31/10,0.0561,0.1857,0.0257,0.058,0.0619,0.0626,0.069,0.0734,0.0809,0.0766,0.0653,0.0594,0.0402,0.0284,0.0568,0.8489,0.0423,0.1635,0.0205,0.0407,0.0427,0.0457,0.0568,0.0626,0.0725,0.0718,0.0592,0.0542,0.0367,0.0271,0.0528,0.0993,0.0101,0.0178,0.0023,0.0106,0.0109,0.0118,0.0081,0.0066,0.006,0.0029,0.0045,0.0032,0.0022,0.0002,0.0021,0.0377,0.0027,0.0032,0.0023,0.0047,0.0059,0.0037,0.0034,0.0028,0.002,0.0014,0.0013,0.0012,0.0009,0.0009,0.0013,0.0065,0.0005,0.0005,0.0004,0.0011,0.0007,0.0012,0.0004,0.0005,0.0001,0.0003,0.0002,0.0002,0.0003,0,0.0001,0.0076,0.0005,0.0007,0.0002,0.0009,0.0018,0.0002,0.0004,0.0009,0.0004,0.0002,0.0001,0.0006,0.0002,0.0002,0.0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6017,12/31/10,0.0479,0.1743,0.0267,0.0486,0.0442,0.0539,0.0691,0.0533,0.0872,0.0905,0.0842,0.0736,0.0499,0.0336,0.0631,0.8516,0.0338,0.1496,0.0232,0.0325,0.0268,0.0348,0.0527,0.0479,0.0823,0.08,0.079,0.0677,0.0492,0.0314,0.0606,0.0886,0.0066,0.0145,0.0024,0.0092,0.011,0.0103,0.0076,0.0044,0.0044,0.0075,0.0038,0.005,0.0008,0,0.0011,0.0517,0.0075,0.0095,0.0004,0.0043,0.004,0.0082,0.0084,0.0009,0.0005,0.0026,0.0013,0.0005,0,0.0021,0.0014,0.0062,0,0,0.0007,0.0014,0.0023,0.0006,0.0003,0,0,0.0004,0,0.0005,0,0,0,0.0019,0,0.0007,0,0.0011,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6019,12/31/10,0.0714,0.2172,0.0357,0.0823,0.0764,0.0681,0.0638,0.0607,0.0637,0.0613,0.0508,0.0465,0.0333,0.0205,0.0483,0.8426,0.0543,0.1815,0.0298,0.063,0.0568,0.054,0.0553,0.0533,0.055,0.0552,0.0463,0.0439,0.0307,0.0193,0.0442,0.1292,0.0153,0.0315,0.004,0.0158,0.0153,0.0116,0.0075,0.0064,0.0067,0.0048,0.0042,0.0018,0.001,0.0006,0.0027,0.016,0.0009,0.002,0.0013,0.0023,0.0026,0.0014,0.0005,0.0008,0.0011,0.0009,0.0003,0.0003,0.0008,0.0002,0.0005,0.0069,0.0006,0.0008,0.0005,0.0008,0.0014,0.0008,0.0002,0.0001,0.0003,0.0002,0,0.0003,0.0004,0.0002,0.0004,0.0054,0.0003,0.0014,0.0001,0.0004,0.0003,0.0003,0.0004,0.0002,0.0006,0.0001,0,0.0002,0.0004,0.0002,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6025,12/31/10,0.0623,0.2177,0.0364,0.0782,0.0707,0.0671,0.071,0.0637,0.0667,0.0626,0.0566,0.0402,0.0343,0.0207,0.0518,0.8318,0.0488,0.1774,0.0326,0.0579,0.0473,0.0536,0.061,0.0525,0.0579,0.0546,0.0476,0.0382,0.0338,0.02,0.0486,0.1274,0.0114,0.0368,0.0029,0.0136,0.0161,0.0083,0.0063,0.0095,0.0057,0.0056,0.0059,0.0018,0.0005,0.0003,0.0029,0.027,0.0012,0.0012,0.0007,0.0045,0.0049,0.0039,0.0036,0.0011,0.0017,0.0014,0.0022,0.0002,0,0,0.0003,0.0079,0.0004,0,0.0002,0.0019,0.0018,0.0007,0,0,0.0006,0.001,0.0009,0,0,0.0004,0,0.0058,0.0005,0.0023,0,0.0002,0.0006,0.0006,0.0002,0.0006,0.0008,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6029,12/31/10,0.0728,0.2192,0.0335,0.0799,0.0764,0.0706,0.0643,0.0683,0.0664,0.0632,0.0499,0.0443,0.0303,0.0222,0.0387,0.788,0.0492,0.1782,0.0253,0.0534,0.046,0.0489,0.0494,0.0546,0.0565,0.0563,0.0448,0.0403,0.0287,0.0211,0.0352,0.1532,0.0196,0.034,0.0061,0.019,0.0197,0.0141,0.009,0.0102,0.0066,0.0055,0.0036,0.0019,0.0013,0.0005,0.0021,0.0407,0.0028,0.0041,0.0012,0.0055,0.008,0.0051,0.0039,0.0031,0.0025,0.001,0.0008,0.0015,0.0002,0.0004,0.0006,0.0139,0.0011,0.0019,0.0007,0.0012,0.0023,0.0016,0.0017,0.0002,0.0007,0.0004,0.0006,0.0006,0,0.0001,0.0007,0.0042,0.0001,0.001,0.0002,0.0007,0.0004,0.0009,0.0002,0.0002,0.0002,0.0001,0.0001,0.0001,0.0001,0,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6031,12/31/10,0.0706,0.1983,0.03,0.0944,0.0852,0.08,0.085,0.0644,0.072,0.058,0.049,0.0359,0.0255,0.0185,0.0332,0.8664,0.06,0.1741,0.0212,0.0781,0.07,0.0696,0.0766,0.053,0.0636,0.0508,0.0453,0.0332,0.0238,0.018,0.029,0.087,0.0075,0.0184,0.0053,0.011,0.008,0.0078,0.0028,0.0065,0.0068,0.0041,0.0025,0.0007,0.0017,0.0004,0.0035,0.0316,0.0019,0.0048,0.0013,0.0028,0.0027,0.002,0.005,0.004,0.0012,0.0025,0.0012,0.0015,0,0,0.0007,0.0119,0.0004,0.0007,0.0022,0.002,0.0045,0.0004,0.0001,0.0009,0,0.0006,0,0,0,0,0,0.0031,0.0008,0.0003,0,0.0005,0,0.0002,0.0005,0,0.0003,0,0,0.0005,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6037,12/31/10,0.0548,0.1808,0.0318,0.0777,0.0779,0.0738,0.0732,0.0738,0.0726,0.0684,0.0572,0.0477,0.034,0.0249,0.0514,0.8574,0.0456,0.1576,0.0256,0.0598,0.0577,0.0584,0.0614,0.0632,0.0648,0.0619,0.0527,0.0447,0.0319,0.0235,0.0485,0.1152,0.0081,0.0205,0.0039,0.0132,0.0157,0.0126,0.01,0.0087,0.0062,0.0054,0.0036,0.0023,0.0016,0.001,0.0023,0.0117,0.0007,0.0011,0.0012,0.0021,0.0017,0.0011,0.0008,0.0008,0.0006,0.0005,0.0004,0.0002,0.0001,0.0001,0.0002,0.009,0.0003,0.0007,0.0007,0.0016,0.0019,0.0011,0.0006,0.0004,0.0007,0.0003,0.0003,0.0002,0.0001,0.0001,0.0001,0.0067,0.0002,0.0009,0.0004,0.0009,0.0008,0.0006,0.0004,0.0007,0.0003,0.0003,0.0003,0.0003,0.0002,0.0002,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6041,12/31/10,0.0508,0.1518,0.0166,0.0397,0.0476,0.054,0.0615,0.0841,0.0827,0.0841,0.083,0.0729,0.0575,0.0386,0.0752,0.8454,0.0418,0.1312,0.0127,0.0248,0.0301,0.0391,0.0473,0.0688,0.0705,0.074,0.0762,0.0669,0.0541,0.0366,0.0711,0.0896,0.0072,0.018,0.0022,0.0025,0.0085,0.0082,0.007,0.0082,0.0087,0.0056,0.0037,0.004,0.0023,0.0009,0.0024,0.0503,0.0015,0.0017,0.0017,0.0062,0.0084,0.0056,0.005,0.006,0.0032,0.0042,0.0027,0.0015,0.0009,0.0005,0.0011,0.0084,0.0002,0.0001,0,0.0023,0.0006,0.0003,0.0014,0.0011,0.0002,0.0003,0.0003,0.0005,0.0002,0.0005,0.0004,0.0064,0,0.0008,0,0.0038,0,0.0008,0.0008,0,0,0,0,0,0,0,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6047,12/31/10,0.0746,0.232,0.04,0.0784,0.0727,0.069,0.0602,0.0658,0.0627,0.059,0.0458,0.0428,0.0339,0.0221,0.0411,0.8395,0.0542,0.194,0.0359,0.0564,0.0534,0.0546,0.0529,0.0591,0.0574,0.0525,0.0394,0.0395,0.0318,0.0211,0.0374,0.1173,0.0145,0.0305,0.0035,0.0192,0.0142,0.0092,0.0046,0.0052,0.0041,0.0037,0.0027,0.0027,0.0005,0.0008,0.0021,0.034,0.0052,0.0053,0.0003,0.0015,0.0043,0.0048,0.0024,0.0012,0.0012,0.0017,0.0027,0.0004,0.0014,0.0002,0.0014,0.0071,0.0006,0.0018,0.0003,0.0008,0.0007,0.0004,0.0003,0.0004,0,0.0007,0.0005,0.0002,0.0002,0,0.0002,0.0021,0.0001,0.0005,0,0.0006,0.0001,0,0,0,0,0.0004,0.0005,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6053,12/31/10,0.0653,0.1916,0.0323,0.0811,0.0791,0.0723,0.0728,0.0601,0.066,0.0637,0.0555,0.051,0.0318,0.0246,0.0526,0.833,0.0555,0.1605,0.0225,0.0555,0.059,0.0566,0.0592,0.0485,0.0564,0.0569,0.0513,0.0488,0.03,0.0236,0.0488,0.1012,0.0076,0.0245,0.0034,0.0127,0.0111,0.0083,0.0086,0.0054,0.007,0.0041,0.0025,0.0014,0.0012,0.0009,0.0026,0.0344,0.0009,0.0018,0.0033,0.0076,0.0039,0.0043,0.0028,0.0044,0.0018,0.0018,0.0004,0.0005,0.0004,0,0.0004,0.0208,0.001,0.0031,0.002,0.0049,0.0046,0.0019,0.0004,0.001,0.0006,0.0005,0.0001,0.0001,0.0002,0.0001,0.0002,0.0106,0.0002,0.0019,0.0012,0.0003,0.0006,0.0011,0.0018,0.0008,0.0002,0.0004,0.0011,0.0001,0,0,0.0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6059,12/31/10,0.0531,0.183,0.0304,0.0723,0.072,0.0665,0.074,0.0735,0.077,0.0719,0.0582,0.0505,0.0356,0.0276,0.0546,0.8371,0.0408,0.1552,0.0237,0.0519,0.05,0.0484,0.0599,0.0636,0.0675,0.0653,0.0538,0.0471,0.0334,0.0257,0.0509,0.1176,0.0092,0.0217,0.0041,0.0143,0.0158,0.0135,0.0099,0.0071,0.0071,0.0045,0.0032,0.0021,0.0015,0.0011,0.0023,0.0275,0.0021,0.0034,0.0019,0.0039,0.0039,0.0027,0.0028,0.0015,0.0015,0.0011,0.0006,0.0006,0.0003,0.0004,0.0008,0.0113,0.0006,0.0019,0.0005,0.0015,0.0016,0.0008,0.0009,0.0007,0.0005,0.0006,0.0005,0.0004,0.0003,0.0002,0.0004,0.0066,0.0003,0.0008,0.0002,0.0008,0.0007,0.001,0.0005,0.0006,0.0004,0.0004,0.0001,0.0003,0.0001,0.0002,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6061,12/31/10,0.0499,0.1875,0.0262,0.0522,0.0543,0.0571,0.0681,0.0673,0.0804,0.0733,0.0677,0.0608,0.0512,0.0327,0.0713,0.8521,0.0381,0.1608,0.0213,0.0367,0.0369,0.0411,0.0534,0.0609,0.0747,0.066,0.0617,0.0556,0.0479,0.0307,0.0662,0.0744,0.007,0.0148,0.0026,0.0063,0.0082,0.0063,0.0086,0.0042,0.0021,0.0036,0.0041,0.0028,0.0012,0.0006,0.0022,0.0568,0.0037,0.0097,0.0008,0.0075,0.0082,0.0091,0.0047,0.001,0.0027,0.0028,0.0009,0.0019,0.0014,0.0006,0.0018,0.016,0.001,0.0022,0.0014,0.0015,0.001,0.0006,0.0013,0.0011,0.0008,0.001,0.001,0.0003,0.0008,0.0008,0.0012,0.0008,0.0001,0,0,0.0002,0.0001,0,0,0,0,0,0.0001,0.0002,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6065,12/31/10,0.0611,0.2119,0.0341,0.0718,0.0664,0.0643,0.0675,0.0684,0.0701,0.0648,0.0551,0.0445,0.0358,0.0296,0.0546,0.816,0.0443,0.1755,0.0271,0.052,0.0456,0.0471,0.0548,0.0567,0.0603,0.0569,0.0474,0.0387,0.0321,0.0273,0.0501,0.117,0.0116,0.0259,0.0045,0.0134,0.013,0.0106,0.0078,0.0077,0.0055,0.0048,0.0039,0.0031,0.0016,0.0011,0.0024,0.0494,0.0041,0.008,0.002,0.0047,0.0056,0.0055,0.0038,0.0031,0.0032,0.0022,0.0026,0.0016,0.0011,0.0006,0.0011,0.0127,0.0011,0.0014,0.0003,0.0011,0.0017,0.0007,0.0006,0.0007,0.0009,0.0005,0.0009,0.0007,0.0008,0.0004,0.0009,0.005,0.0002,0.001,0.0003,0.0006,0.0005,0.0004,0.0003,0.0003,0.0002,0.0004,0.0003,0.0005,0.0002,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6067,12/31/10,0.0596,0.1868,0.0297,0.073,0.0766,0.0706,0.0678,0.0683,0.0721,0.0703,0.0594,0.0525,0.0337,0.0258,0.0538,0.7916,0.0433,0.149,0.0195,0.0463,0.0465,0.0527,0.0532,0.0558,0.0607,0.0607,0.0524,0.048,0.031,0.0235,0.0492,0.1548,0.0129,0.0304,0.0064,0.0183,0.022,0.0133,0.0116,0.0091,0.0083,0.0076,0.0054,0.0028,0.0017,0.0015,0.0034,0.0382,0.0028,0.0035,0.0034,0.007,0.0065,0.0034,0.0017,0.0021,0.0025,0.0013,0.0011,0.001,0.0007,0.0004,0.0008,0.0118,0.0006,0.0032,0.0003,0.001,0.0012,0.0012,0.0011,0.001,0.0005,0.0005,0.0004,0.0003,0.0001,0.0003,0.0002,0.0036,0,0.0008,0.0001,0.0004,0.0002,0.0001,0.0003,0.0003,0.0002,0.0002,0.0001,0.0004,0.0003,0.0001,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6071,12/31/10,0.0662,0.2168,0.0349,0.0796,0.0723,0.0678,0.0686,0.0669,0.0709,0.0671,0.0542,0.0442,0.0313,0.0203,0.0391,0.8203,0.0474,0.1777,0.0276,0.0578,0.0528,0.052,0.0554,0.0549,0.063,0.0601,0.0487,0.0401,0.0286,0.019,0.0353,0.1199,0.0138,0.0278,0.0048,0.013,0.0125,0.0103,0.0083,0.0078,0.0058,0.0052,0.0038,0.0025,0.0012,0.0009,0.0023,0.0405,0.0033,0.0079,0.0016,0.0048,0.0049,0.004,0.0032,0.0031,0.0019,0.0012,0.0012,0.0009,0.0012,0.0003,0.0008,0.0143,0.0016,0.0023,0.0008,0.0028,0.0013,0.0012,0.0011,0.0007,0.0002,0.0004,0.0004,0.0007,0.0003,0.0002,0.0003,0.005,0.0001,0.0011,0.0001,0.0012,0.0008,0.0003,0.0005,0.0002,0.0001,0.0001,0.0002,0,0,0,0.0003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6073,12/31/10,0.0544,0.1702,0.0315,0.0888,0.0818,0.0723,0.067,0.0699,0.0717,0.069,0.0593,0.0492,0.0346,0.0246,0.0558,0.8262,0.0437,0.1479,0.0213,0.0581,0.0542,0.0549,0.0554,0.0593,0.0627,0.0628,0.0537,0.0453,0.0324,0.0233,0.0514,0.1205,0.0077,0.0172,0.0041,0.0187,0.0184,0.0133,0.0087,0.0087,0.0069,0.0043,0.0037,0.0029,0.0017,0.001,0.0032,0.0172,0.0008,0.0013,0.0029,0.0038,0.0027,0.0012,0.0011,0.0007,0.0006,0.0005,0.0006,0.0004,0.0001,0.0001,0.0006,0.0242,0.0016,0.0023,0.0022,0.0054,0.0046,0.002,0.0012,0.0008,0.001,0.001,0.0009,0.0005,0.0002,0.0002,0.0003,0.0119,0.0007,0.0014,0.0009,0.0027,0.002,0.001,0.0006,0.0005,0.0005,0.0004,0.0004,0.0002,0.0001,0.0001,0.0003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6075,12/31/10,0.0361,0.0905,0.0218,0.0756,0.1103,0.0999,0.0869,0.0818,0.0693,0.068,0.0598,0.0619,0.0339,0.0344,0.0698,0.8388,0.031,0.0825,0.0167,0.0445,0.0759,0.0778,0.0707,0.0724,0.0617,0.0625,0.0556,0.0559,0.0322,0.0324,0.0669,0.0949,0.0028,0.0057,0.0014,0.0176,0.0204,0.0127,0.0096,0.0045,0.0052,0.0038,0.0028,0.0041,0.0013,0.0012,0.0019,0.0368,0.0011,0.0013,0.0031,0.0089,0.0077,0.0045,0.0032,0.0024,0.0015,0.0005,0.0012,0.0008,0.0001,0.0001,0.0004,0.0158,0.0005,0.0001,0.0006,0.0029,0.0038,0.0033,0.0015,0.0016,0.0005,0.0001,0.0002,0.0003,0,0.0001,0.0004,0.0137,0.0006,0.0008,0.0001,0.0018,0.0025,0.0015,0.0019,0.001,0.0004,0.001,0.0001,0.0007,0.0004,0.0006,0.0003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6077,12/31/10,0.0645,0.2174,0.0342,0.0728,0.0675,0.0656,0.0646,0.0692,0.0702,0.0666,0.0594,0.0425,0.035,0.0227,0.0481,0.7964,0.0443,0.1761,0.0255,0.0464,0.0451,0.0467,0.0523,0.0568,0.0612,0.0567,0.0524,0.0387,0.0302,0.0213,0.0428,0.1507,0.0162,0.0315,0.0057,0.0206,0.0166,0.0139,0.0079,0.0088,0.0064,0.0067,0.0057,0.0018,0.0037,0.001,0.0043,0.0443,0.0039,0.0084,0.0024,0.0043,0.0054,0.0039,0.0041,0.0027,0.0022,0.0029,0.0012,0.0014,0.0005,0.0004,0.0006,0.0057,0,0.0008,0.0004,0.0013,0.0004,0.001,0.0001,0.0004,0.0002,0.0003,0.0001,0.0003,0.0004,0,0.0002,0.0029,0.0001,0.0005,0.0001,0.0003,0.0001,0.0001,0.0003,0.0005,0.0002,0.0001,0,0.0004,0.0002,0,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6079,12/31/10,0.0425,0.1403,0.0423,0.1017,0.0675,0.0577,0.0501,0.0601,0.0691,0.0769,0.0793,0.0607,0.0414,0.0376,0.0728,0.7872,0.0308,0.1106,0.0194,0.0553,0.0431,0.0409,0.0421,0.0485,0.0546,0.0717,0.0713,0.055,0.0397,0.0353,0.0689,0.1415,0.0089,0.0234,0.0064,0.0351,0.0173,0.0108,0.0053,0.0072,0.0088,0.0036,0.0057,0.0035,0.0009,0.0014,0.0033,0.0539,0.0005,0.003,0.0151,0.0082,0.0045,0.0049,0.0025,0.004,0.0044,0.0017,0.0016,0.0017,0.0008,0.0004,0.0006,0.0129,0.002,0.0015,0.001,0.0028,0.0022,0.0009,0.0002,0.0002,0.0011,0,0.0004,0.0002,0,0.0003,0,0.0046,0.0004,0.0019,0.0004,0.0003,0.0004,0.0002,0,0.0002,0.0002,0,0.0002,0.0003,0,0.0002,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6081,12/31/10,0.0521,0.1597,0.0213,0.0575,0.0671,0.0714,0.0765,0.0768,0.0795,0.0755,0.0688,0.0574,0.0422,0.0288,0.0652,0.8721,0.0436,0.1458,0.0183,0.0431,0.0497,0.0537,0.0638,0.0666,0.0721,0.0701,0.064,0.0533,0.0396,0.027,0.0615,0.0716,0.0055,0.009,0.0015,0.0065,0.0082,0.0103,0.008,0.0053,0.0047,0.0027,0.0033,0.0024,0.0015,0.0003,0.0023,0.0413,0.0025,0.0036,0.0012,0.0055,0.007,0.0051,0.0034,0.0033,0.0021,0.0021,0.0013,0.0012,0.0009,0.0011,0.0008,0.0093,0.0005,0.0005,0.0001,0.0016,0.0018,0.0018,0.0007,0.0005,0.0002,0.0005,0.0002,0.0001,0.0001,0.0001,0.0005,0.0057,0,0.0007,0.0003,0.0008,0.0004,0.0005,0.0006,0.001,0.0003,0.0001,0,0.0004,0.0001,0.0003,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
